day,meta,r,p,res,trm,cyl,B,E,C,Pa,Pb,S,T,L,V
1,1,1,1,H,cnt,lt,1,0.2,1,0.2,1,0.2,1,0.2,0.2
1,1,1,2,I,cnt,lt,1,0.2,1,0.2,1,0.2,1,0.2,0.2
1,1,1,3,H,cnt,lt,1,0.2,1,0.2,1,0.2,1,0.2,0.2
1,1,1,4,I,cnt,lt,1,0.2,1,0.2,1,0.2,1,0.2,0.2
1,1,1,5,H,cnt,lt,1,0.2,1,0.2,1,0.2,1,0.2,0.2
1,2,2,1,H,cnt,lt,1,0.2,1,0.2,1,0.2,1,0.2,0.2
1,2,2,2,I,cnt,lt,1,0.2,1,0.2,1,0.2,1,0.2,0.2
1,2,2,3,H,cnt,lt,1,0.2,1,0.2,1,0.2,1,0.2,0.2
1,2,2,4,I,cnt,lt,1,0.2,1,0.2,1,0.2,1,0.2,0.2
1,2,2,5,H,cnt,lt,1,0.2,1,0.2,1,0.2,1,0.2,0.2
1,3,3,1,H,cnt,lt,1,0.2,1,0.2,1,0.2,1,0.2,0.2
1,3,3,2,I,cnt,lt,1,0.2,1,0.2,1,0.2,1,0.2,0.2
1,3,3,3,H,cnt,lt,1,0.2,1,0.2,1,0.2,1,0.2,0.2
1,3,3,4,I,cnt,lt,1,0.2,1,0.2,1,0.2,1,0.2,0.2
1,3,3,5,H,cnt,lt,1,0.2,1,0.2,1,0.2,1,0.2,0.2
1,4,4,1,H,cnt,lt,1,0.2,1,0.2,1,0.2,1,0.2,0.2
1,4,4,2,I,cnt,lt,1,0.2,1,0.2,1,0.2,1,0.2,0.2
1,4,4,3,H,cnt,lt,1,0.2,1,0.2,1,0.2,1,0.2,0.2
1,4,4,4,I,cnt,lt,1,0.2,1,0.2,1,0.2,1,0.2,0.2
1,4,4,5,H,cnt,lt,1,0.2,1,0.2,1,0.2,1,0.2,0.2
1,5,5,1,H,cnt,lt,1,0.2,1,0.2,1,0.2,1,0.2,0.2
1,5,5,2,I,cnt,lt,1,0.2,1,0.2,1,0.2,1,0.2,0.2
1,5,5,3,H,cnt,lt,1,0.2,1,0.2,1,0.2,1,0.2,0.2
1,5,5,4,I,cnt,lt,1,0.2,1,0.2,1,0.2,1,0.2,0.2
1,5,5,5,H,cnt,lt,1,0.2,1,0.2,1,0.2,1,0.2,0.2
1,6,6,1,H,cnt,lt,1,0.2,1,0.2,1,0.2,1,0.2,0.2
1,6,6,2,I,cnt,lt,1,0.2,1,0.2,1,0.2,1,0.2,0.2
1,6,6,3,H,cnt,lt,1,0.2,1,0.2,1,0.2,1,0.2,0.2
1,6,6,4,I,cnt,lt,1,0.2,1,0.2,1,0.2,1,0.2,0.2
1,6,6,5,H,cnt,lt,1,0.2,1,0.2,1,0.2,1,0.2,0.2
1,7,7,1,H,cnt,lt,1,0.2,1,0.2,1,0.2,1,0.2,0.2
1,7,7,2,I,cnt,lt,1,0.2,1,0.2,1,0.2,1,0.2,0.2
1,7,7,3,H,cnt,lt,1,0.2,1,0.2,1,0.2,1,0.2,0.2
1,7,7,4,I,cnt,lt,1,0.2,1,0.2,1,0.2,1,0.2,0.2
1,7,7,5,H,cnt,lt,1,0.2,1,0.2,1,0.2,1,0.2,0.2
1,8,8,1,H,cnt,lt,1,0.2,1,0.2,1,0.2,1,0.2,0.2
1,8,8,2,I,cnt,lt,1,0.2,1,0.2,1,0.2,1,0.2,0.2
1,8,8,3,H,cnt,lt,1,0.2,1,0.2,1,0.2,1,0.2,0.2
1,8,8,4,I,cnt,lt,1,0.2,1,0.2,1,0.2,1,0.2,0.2
1,8,8,5,H,cnt,lt,1,0.2,1,0.2,1,0.2,1,0.2,0.2
1,9,1,1,H,tre,lt,1,0.2,1,0.2,1,0.2,1,0.2,0.2
1,9,1,2,I,tre,lt,1,0.2,1,0.2,1,0.2,1,0.2,0.2
1,9,1,3,H,tre,lt,1,0.2,1,0.2,1,0.2,1,0.2,0.2
1,9,1,4,I,tre,lt,1,0.2,1,0.2,1,0.2,1,0.2,0.2
1,9,1,5,H,tre,lt,1,0.2,1,0.2,1,0.2,1,0.2,0.2
1,10,2,1,H,tre,lt,1,0.2,1,0.2,1,0.2,1,0.2,0.2
1,10,2,2,I,tre,lt,1,0.2,1,0.2,1,0.2,1,0.2,0.2
1,10,2,3,H,tre,lt,1,0.2,1,0.2,1,0.2,1,0.2,0.2
1,10,2,4,I,tre,lt,1,0.2,1,0.2,1,0.2,1,0.2,0.2
1,10,2,5,H,tre,lt,1,0.2,1,0.2,1,0.2,1,0.2,0.2
1,11,3,1,H,tre,lt,1,0.2,1,0.2,1,0.2,1,0.2,0.2
1,11,3,2,I,tre,lt,1,0.2,1,0.2,1,0.2,1,0.2,0.2
1,11,3,3,H,tre,lt,1,0.2,1,0.2,1,0.2,1,0.2,0.2
1,11,3,4,I,tre,lt,1,0.2,1,0.2,1,0.2,1,0.2,0.2
1,11,3,5,H,tre,lt,1,0.2,1,0.2,1,0.2,1,0.2,0.2
1,12,4,1,H,tre,lt,1,0.2,1,0.2,1,0.2,1,0.2,0.2
1,12,4,2,I,tre,lt,1,0.2,1,0.2,1,0.2,1,0.2,0.2
1,12,4,3,H,tre,lt,1,0.2,1,0.2,1,0.2,1,0.2,0.2
1,12,4,4,I,tre,lt,1,0.2,1,0.2,1,0.2,1,0.2,0.2
1,12,4,5,H,tre,lt,1,0.2,1,0.2,1,0.2,1,0.2,0.2
1,13,5,1,H,tre,lt,1,0.2,1,0.2,1,0.2,1,0.2,0.2
1,13,5,2,I,tre,lt,1,0.2,1,0.2,1,0.2,1,0.2,0.2
1,13,5,3,H,tre,lt,1,0.2,1,0.2,1,0.2,1,0.2,0.2
1,13,5,4,I,tre,lt,1,0.2,1,0.2,1,0.2,1,0.2,0.2
1,13,5,5,H,tre,lt,1,0.2,1,0.2,1,0.2,1,0.2,0.2
1,14,6,1,H,tre,lt,1,0.2,1,0.2,1,0.2,1,0.2,0.2
1,14,6,2,I,tre,lt,1,0.2,1,0.2,1,0.2,1,0.2,0.2
1,14,6,3,H,tre,lt,1,0.2,1,0.2,1,0.2,1,0.2,0.2
1,14,6,4,I,tre,lt,1,0.2,1,0.2,1,0.2,1,0.2,0.2
1,14,6,5,H,tre,lt,1,0.2,1,0.2,1,0.2,1,0.2,0.2
1,15,7,1,H,tre,lt,1,0.2,1,0.2,1,0.2,1,0.2,0.2
1,15,7,2,I,tre,lt,1,0.2,1,0.2,1,0.2,1,0.2,0.2
1,15,7,3,H,tre,lt,1,0.2,1,0.2,1,0.2,1,0.2,0.2
1,15,7,4,I,tre,lt,1,0.2,1,0.2,1,0.2,1,0.2,0.2
1,15,7,5,H,tre,lt,1,0.2,1,0.2,1,0.2,1,0.2,0.2
1,16,8,1,H,tre,lt,1,0.2,1,0.2,1,0.2,1,0.2,0.2
1,16,8,2,I,tre,lt,1,0.2,1,0.2,1,0.2,1,0.2,0.2
1,16,8,3,H,tre,lt,1,0.2,1,0.2,1,0.2,1,0.2,0.2
1,16,8,4,I,tre,lt,1,0.2,1,0.2,1,0.2,1,0.2,0.2
1,16,8,5,H,tre,lt,1,0.2,1,0.2,1,0.2,1,0.2,0.2
1,17,1,1,H,one,lt,1,0.2,1,0.2,1,0.2,1,0.2,0.2
1,17,1,2,I,one,lt,1,0.2,1,0.2,1,0.2,1,0.2,0.2
1,17,1,3,H,one,lt,1,0.2,1,0.2,1,0.2,1,0.2,0.2
1,17,1,4,I,one,lt,1,0.2,1,0.2,1,0.2,1,0.2,0.2
1,17,1,5,H,one,lt,1,0.2,1,0.2,1,0.2,1,0.2,0.2
1,18,2,1,H,one,lt,1,0.2,1,0.2,1,0.2,1,0.2,0.2
1,18,2,2,I,one,lt,1,0.2,1,0.2,1,0.2,1,0.2,0.2
1,18,2,3,H,one,lt,1,0.2,1,0.2,1,0.2,1,0.2,0.2
1,18,2,4,I,one,lt,1,0.2,1,0.2,1,0.2,1,0.2,0.2
1,18,2,5,H,one,lt,1,0.2,1,0.2,1,0.2,1,0.2,0.2
1,19,3,1,H,one,lt,1,0.2,1,0.2,1,0.2,1,0.2,0.2
1,19,3,2,I,one,lt,1,0.2,1,0.2,1,0.2,1,0.2,0.2
1,19,3,3,H,one,lt,1,0.2,1,0.2,1,0.2,1,0.2,0.2
1,19,3,4,I,one,lt,1,0.2,1,0.2,1,0.2,1,0.2,0.2
1,19,3,5,H,one,lt,1,0.2,1,0.2,1,0.2,1,0.2,0.2
1,20,4,1,H,one,lt,1,0.2,1,0.2,1,0.2,1,0.2,0.2
1,20,4,2,I,one,lt,1,0.2,1,0.2,1,0.2,1,0.2,0.2
1,20,4,3,H,one,lt,1,0.2,1,0.2,1,0.2,1,0.2,0.2
1,20,4,4,I,one,lt,1,0.2,1,0.2,1,0.2,1,0.2,0.2
1,20,4,5,H,one,lt,1,0.2,1,0.2,1,0.2,1,0.2,0.2
1,21,5,1,H,one,lt,1,0.2,1,0.2,1,0.2,1,0.2,0.2
1,21,5,2,I,one,lt,1,0.2,1,0.2,1,0.2,1,0.2,0.2
1,21,5,3,H,one,lt,1,0.2,1,0.2,1,0.2,1,0.2,0.2
1,21,5,4,I,one,lt,1,0.2,1,0.2,1,0.2,1,0.2,0.2
1,21,5,5,H,one,lt,1,0.2,1,0.2,1,0.2,1,0.2,0.2
1,22,6,1,H,one,lt,1,0.2,1,0.2,1,0.2,1,0.2,0.2
1,22,6,2,I,one,lt,1,0.2,1,0.2,1,0.2,1,0.2,0.2
1,22,6,3,H,one,lt,1,0.2,1,0.2,1,0.2,1,0.2,0.2
1,22,6,4,I,one,lt,1,0.2,1,0.2,1,0.2,1,0.2,0.2
1,22,6,5,H,one,lt,1,0.2,1,0.2,1,0.2,1,0.2,0.2
1,23,7,1,H,one,lt,1,0.2,1,0.2,1,0.2,1,0.2,0.2
1,23,7,2,I,one,lt,1,0.2,1,0.2,1,0.2,1,0.2,0.2
1,23,7,3,H,one,lt,1,0.2,1,0.2,1,0.2,1,0.2,0.2
1,23,7,4,I,one,lt,1,0.2,1,0.2,1,0.2,1,0.2,0.2
1,23,7,5,H,one,lt,1,0.2,1,0.2,1,0.2,1,0.2,0.2
1,24,8,1,H,one,lt,1,0.2,1,0.2,1,0.2,1,0.2,0.2
1,24,8,2,I,one,lt,1,0.2,1,0.2,1,0.2,1,0.2,0.2
1,24,8,3,H,one,lt,1,0.2,1,0.2,1,0.2,1,0.2,0.2
1,24,8,4,I,one,lt,1,0.2,1,0.2,1,0.2,1,0.2,0.2
1,24,8,5,H,one,lt,1,0.2,1,0.2,1,0.2,1,0.2,0.2
4,1,1,1,H,cnt,lt,4,0,14,2,1,0,2200,0,0
4,1,1,2,I,cnt,lt,3,0,2,5,0,0,1760,0,0
4,1,1,3,H,cnt,lt,1,0,2,0,0,0,2530,0,0
4,1,1,4,I,cnt,lt,5,0,5,3,1,0,3190,0,0
4,1,1,5,H,cnt,lt,2,0,10,0,0,0,3080,0,0
4,2,2,1,H,cnt,lt,3,0,11,0,1,0,3740,0,0
4,2,2,2,I,cnt,lt,1,1,7,1,0,0,2090,0,0
4,2,2,3,H,cnt,lt,1,0,8,0,0,0,2200,0,0
4,2,2,4,I,cnt,lt,2,0,8,0,0,0,3410,0,0
4,2,2,5,H,cnt,lt,4,0,6,1,0,0,2090,0,0
4,3,3,1,H,cnt,lt,3,0,5,0,0,0,2310,0,0
4,3,3,2,I,cnt,lt,1,0,6,2,0,0,2530,0,0
4,3,3,3,H,cnt,lt,5,0,3,1,2,0,1540,0,0
4,3,3,4,I,cnt,lt,4,0,8,2,0,0,1320,0,0
4,3,3,5,H,cnt,lt,0,0,5,2,0,0,1760,0,0
4,4,4,1,H,cnt,lt,3,0,3,1,1,0,2530,1,0
4,4,4,2,I,cnt,lt,3,0,1,1,0,0,770,0,0
4,4,4,3,H,cnt,lt,3,0,9,1,0,0,3410,0,0
4,4,4,4,I,cnt,lt,2,0,4,2,1,0,2200,0,0
4,4,4,5,H,cnt,lt,2,0,2,0,1,0,3080,0,0
4,5,5,1,H,cnt,lt,5,0,4,1,0,0,3960,0,0
4,5,5,2,I,cnt,lt,3,0,10,2,1,0,2750,0,0
4,5,5,3,H,cnt,lt,2,1,9,0,1,0,2640,0,0
4,5,5,4,I,cnt,lt,0,0,11,2,0,0,2530,0,0
4,5,5,5,H,cnt,lt,2,0,5,0,0,0,2530,0,0
4,6,6,1,H,cnt,lt,4,0,6,0,1,0,1650,0,0
4,6,6,2,I,cnt,lt,2,0,7,0,0,0,1080,0,2
4,6,6,3,H,cnt,lt,0,0,9,2,0,0,2750,0,0
4,6,6,4,I,cnt,lt,1,0,4,1,0,0,1100,0,0
4,6,6,5,H,cnt,lt,1,0,12,1,0,0,1430,0,0
4,7,7,1,H,cnt,lt,5,0,8,0,1,0,990,0,0
4,7,7,2,I,cnt,lt,6,0,5,1,0,0,770,0,0
4,7,7,3,H,cnt,lt,5,0,2,3,1,0,1210,0,0
4,7,7,4,I,cnt,lt,5,0,9,2,1,1,1100,0,0
4,7,7,5,H,cnt,lt,6,0,5,0,3,0,1430,0,0
4,8,8,1,H,cnt,lt,1,1,4,2,0,0,2640,0,0
4,8,8,2,I,cnt,lt,1,0,2,0,2,0,1650,0,0
4,8,8,3,H,cnt,lt,2,0,9,0,0,0,3630,0,1
4,8,8,4,I,cnt,lt,1,0,2,2,0,0,1320,1,3
4,8,8,5,H,cnt,lt,3,0,1,3,1,0,3850,0,0
4,10,2,1,H,tre,lt,5,0,15,1,0,0,2860,0,0
4,10,2,2,I,tre,dk,1,0,12,0,0,0,275,0,0
4,10,2,3,H,tre,lt,3,0,10,2,0,0,209,0,0
4,10,2,4,I,tre,lt,1,0,9,4,1,0,990,1,0
4,10,2,5,H,tre,dk,3,0,7,3,2,0,3190,0,0
4,11,3,1,H,tre,lt,2,0,0,1,0,0,1540,0,0
4,11,3,2,I,tre,dk,4,0,7,1,0,0,440,0,0
4,11,3,3,H,tre,lt,3,0,2,1,0,0,2750,0,0
4,11,3,4,I,tre,lt,2,1,8,1,0,0,220,0,0
4,11,3,5,H,tre,dk,5,0,6,2,0,0,2090,0,0
4,13,5,1,H,tre,lt,4,0,12,0,0,0,1540,0,0
4,13,5,2,I,tre,dk,1,0,8,3,0,0,880,1,0
4,13,5,3,H,tre,lt,0,0,3,1,0,0,550,0,0
4,13,5,4,I,tre,lt,1,0,16,2,0,0,1320,0,0
4,13,5,5,H,tre,dk,6,0,2,2,1,0,550,0,0
4,14,6,1,H,tre,lt,5,0,11,4,2,0,2970,0,0
4,14,6,2,I,tre,dk,5,0,8,5,0,0,660,0,0
4,14,6,3,H,tre,lt,14,0,3,0,2,0,770,0,0
4,14,6,4,I,tre,lt,5,0,3,1,1,0,440,0,0
4,14,6,5,H,tre,dk,6,0,9,1,0,0,2530,0,0
4,15,7,1,H,tre,lt,4,0,5,1,0,0,2640,0,0
4,15,7,2,I,tre,dk,2,0,13,1,0,0,1210,0,0
4,15,7,3,H,tre,lt,4,0,11,1,2,0,2970,0,0
4,15,7,4,I,tre,lt,3,0,6,0,0,0,770,0,1
4,15,7,5,H,tre,dk,2,0,16,1,0,1,209,0,0
4,16,8,1,H,tre,lt,3,0,16,0,1,0,1870,0,0
4,16,8,2,I,tre,dk,6,0,5,1,0,0,1980,0,0
4,16,8,3,H,tre,lt,1,0,3,0,0,0,2970,0,2
4,16,8,4,I,tre,lt,4,0,4,2,0,0,770,0,0
4,16,8,5,H,tre,dk,5,0,9,0,0,0,770,0,0
4,17,1,1,H,one,lt,0,0,9,1,0,0,2970,0,0
4,17,1,2,I,one,dk,5,0,7,4,0,0,2090,0,0
4,17,1,3,H,one,lt,1,0,6,1,0,0,2310,0,0
4,17,1,4,I,one,lt,2,0,4,0,0,0,3410,0,0
4,17,1,5,H,one,dk,7,0,8,1,0,0,1870,0,0
4,18,2,1,H,one,lt,1,0,10,3,0,0,2970,0,2
4,18,2,2,I,one,dk,5,0,14,5,0,0,1650,0,1
4,18,2,3,H,one,lt,2,0,15,0,0,0,660,0,0
4,18,2,4,I,one,lt,2,0,7,3,0,0,4290,0,0
4,18,2,5,H,one,dk,0,0,7,2,0,0,2200,0,1
4,19,3,1,H,one,lt,2,1,9,1,3,0,770,0,0
4,19,3,2,I,one,dk,2,0,9,4,0,0,2310,0,1
4,19,3,3,H,one,lt,0,0,12,2,0,0,407,0,0
4,19,3,4,I,one,lt,1,0,12,2,0,0,440,0,0
4,19,3,5,H,one,dk,3,0,8,0,0,0,990,0,0
4,20,4,1,H,one,lt,4,0,13,1,3,0,1760,0,0
4,20,4,2,I,one,dk,4,0,12,3,0,0,550,0,0
4,20,4,3,H,one,lt,2,0,9,1,1,1,2640,0,0
4,20,4,4,I,one,lt,1,0,8,1,1,0,1430,0,0
4,20,4,5,H,one,dk,3,0,4,1,1,0,1100,0,0
4,21,5,1,H,one,lt,0,0,13,0,0,0,2310,0,0
4,21,5,2,I,one,dk,4,0,17,3,0,0,3080,0,0
4,21,5,3,H,one,lt,2,0,5,3,0,0,6820,0,0
4,21,5,4,I,one,lt,3,0,6,6,0,0,1430,1,0
4,21,5,5,H,one,dk,1,0,12,2,0,0,2750,0,0
4,22,6,1,H,one,lt,4,0,5,1,1,0,2310,0,1
4,22,6,2,I,one,dk,7,0,8,4,0,0,1650,0,1
4,22,6,3,H,one,lt,4,0,3,5,0,0,5720,0,0
4,22,6,4,I,one,lt,0,0,7,2,1,0,1100,0,0
4,22,6,5,H,one,dk,3,0,4,2,0,0,2420,0,2
4,23,7,1,H,one,lt,3,0,4,1,1,0,2860,2,1
4,23,7,2,I,one,dk,2,0,16,3,0,0,1100,0,0
4,23,7,3,H,one,lt,1,0,15,1,1,0,2750,0,1
4,23,7,4,I,one,lt,2,1,16,4,2,0,990,0,2
4,23,7,5,H,one,dk,0,0,8,2,0,0,2750,0,1
4,24,8,1,H,one,lt,3,1,12,6,0,0,2860,0,1
4,24,8,2,I,one,dk,10,0,13,4,0,1,1320,0,0
4,24,8,3,H,one,lt,2,0,9,1,0,0,1210,0,0
4,24,8,4,I,one,lt,1,0,13,1,0,0,880,0,0
4,24,8,5,H,one,dk,12,0,10,5,0,0,770,0,0
7,1,1,1,H,cnt,lt,15,2,39,4,1,0,0,0,2
7,1,1,2,I,cnt,lt,0,1,0,0,0,0,0,1,0
7,1,1,3,H,cnt,lt,16,7,86,5,0,0,0,0,0
7,1,1,4,I,cnt,lt,22,6,30,0,2,0,0,1,0
7,1,1,5,H,cnt,lt,13,3,56,0,1,0,0,0,1
7,2,2,1,H,cnt,lt,14,1,53,2,0,1,0,1,0
7,2,2,2,I,cnt,lt,12,5,38,4,0,0,1,0,1
7,2,2,3,H,cnt,lt,7,0,70,0,0,0,0,0,0
7,2,2,4,I,cnt,lt,11,3,36,1,0,0,0,0,0
7,2,2,5,H,cnt,lt,12,2,80,1,1,0,0,0,0
7,3,3,1,H,cnt,lt,7,0,88,0,1,0,0,0,0
7,3,3,2,I,cnt,lt,4,3,92,2,0,0,0,0,0
7,3,3,3,H,cnt,lt,9,0,56,0,1,0,0,0,0
7,3,3,4,I,cnt,lt,4,0,5,3,0,0,2,0,0
7,3,3,5,H,cnt,lt,6,0,47,0,1,0,1,0,1
7,4,4,1,H,cnt,lt,9,2,6,0,0,0,0,0,0
7,4,4,2,I,cnt,lt,2,0,0,0,0,0,0,1,0
7,4,4,3,H,cnt,lt,12,1,22,0,2,0,0,0,1
7,4,4,4,I,cnt,lt,17,4,12,0,0,0,0,0,0
7,4,4,5,H,cnt,lt,17,0,35,1,0,0,0,0,0
7,5,5,1,H,cnt,lt,29,4,58,0,1,0,0,0,0
7,5,5,2,I,cnt,lt,17,0,60,6,0,0,1,0,0
7,5,5,3,H,cnt,lt,17,0,49,0,0,0,0,0,0
7,5,5,4,I,cnt,lt,10,0,41,2,0,0,0,0,0
7,5,5,5,H,cnt,lt,11,0,56,0,0,0,0,0,0
7,6,6,1,H,cnt,lt,13,5,61,0,1,0,0,0,0
7,6,6,2,I,cnt,lt,7,7,19,1,0,0,0,0,1
7,6,6,3,H,cnt,lt,16,1,23,7,0,0,0,0,2
7,6,6,4,I,cnt,lt,0,0,0,0,0,0,0,0,1
7,6,6,5,H,cnt,lt,3,0,17,0,3,0,0,0,0
7,7,7,1,H,cnt,lt,30,5,23,8,0,0,0,0,0
7,7,7,2,I,cnt,lt,10,3,2,0,1,0,0,2,0
7,7,7,3,H,cnt,lt,18,4,17,1,1,0,0,0,0
7,7,7,4,I,cnt,lt,10,1,5,0,1,0,0,1,0
7,7,7,5,H,cnt,lt,46,0,27,0,0,0,0,0,2
7,8,8,1,H,cnt,lt,5,5,38,0,1,1,0,0,2
7,8,8,2,I,cnt,lt,16,20,32,3,1,0,0,2,0
7,8,8,3,H,cnt,lt,6,3,74,0,0,0,0,0,0
7,8,8,4,I,cnt,lt,10,14,20,16,0,0,0,1,1
7,8,8,5,H,cnt,lt,10,4,13,6,2,0,0,0,0
7,9,1,1,H,tre,dk,17,1,104,0,0,1,0,0,0
7,9,1,2,I,tre,lt,8,1,60,0,2,0,0,0,0
7,9,1,3,H,tre,dk,27,4,236,5,0,0,0,0,0
7,9,1,4,I,tre,dk,11,0,94,2,0,0,3,0,0
7,9,1,5,H,tre,lt,11,1,30,1,0,0,0,0,0
7,10,2,1,H,tre,dk,7,6,136,3,0,0,0,0,0
7,10,2,2,I,tre,lt,15,9,103,5,0,0,16,0,0
7,10,2,3,H,tre,dk,7,0,222,2,0,0,1,1,0
7,10,2,4,I,tre,dk,9,5,65,7,2,0,0,0,1
7,10,2,5,H,tre,lt,6,4,26,2,0,0,0,0,1
7,11,3,1,H,tre,dk,10,0,87,1,2,0,1100,0,1
7,11,3,2,I,tre,lt,6,0,26,2,0,0,1,0,1
7,11,3,3,H,tre,dk,11,1,108,4,1,0,0,0,0
7,11,3,4,I,tre,dk,15,0,4,7,0,0,1,0,2
7,11,3,5,H,tre,lt,10,0,62,2,1,0,440,0,0
7,12,4,1,H,tre,dk,9,1,117,1,1,0,0,0,1
7,12,4,2,I,tre,lt,6,2,32,5,3,0,0,0,1
7,12,4,3,H,tre,dk,13,3,93,1,2,0,0,0,0
7,12,4,4,I,tre,dk,15,3,101,3,2,0,0,0,0
7,12,4,5,H,tre,lt,11,2,65,2,1,0,0,0,0
7,13,5,1,H,tre,dk,9,4,33,0,1,0,7,0,0
7,13,5,2,I,tre,lt,12,2,156,2,0,0,5,0,0
7,13,5,3,H,tre,dk,10,2,121,1,0,0,0,0,0
7,13,5,4,I,tre,dk,10,2,111,5,4,0,3,0,2
7,13,5,5,H,tre,lt,15,3,41,1,0,0,0,0,1
7,14,6,1,H,tre,dk,7,1,22,0,1,0,2,0,2
7,14,6,2,I,tre,lt,20,3,66,11,0,0,0,0,0
7,14,6,3,H,tre,dk,23,3,31,2,1,0,0,0,0
7,14,6,4,I,tre,dk,5,2,11,1,1,0,0,0,0
7,14,6,5,H,tre,lt,8,2,37,1,0,0,0,0,0
7,15,7,1,H,tre,dk,5,0,45,1,0,0,2,2,0
7,15,7,2,I,tre,lt,26,3,117,24,0,0,1,1,1
7,15,7,3,H,tre,dk,7,1,117,6,1,0,0,0,0
7,15,7,4,I,tre,dk,14,1,8,7,1,0,0,1,1
7,15,7,5,H,tre,lt,5,0,58,6,1,0,44,0,0
7,16,8,1,H,tre,dk,5,0,41,0,0,0,0,4,5
7,16,8,2,I,tre,lt,5,0,97,1,1,0,27,0,1
7,16,8,3,H,tre,dk,6,0,90,0,1,0,0,0,1
7,16,8,4,I,tre,dk,11,1,35,7,3,0,0,0,5
7,16,8,5,H,tre,lt,2,0,51,1,3,0,29,0,1
7,17,1,1,H,one,dk,9,0,65,2,0,0,5,1,4
7,17,1,2,I,one,lt,16,1,42,2,0,0,0,0,0
7,17,1,3,H,one,dk,9,1,56,1,0,0,4,1,0
7,17,1,4,I,one,dk,8,1,33,1,2,0,17,0,5
7,17,1,5,H,one,lt,40,0,56,0,0,0,4,0,0
7,18,2,1,H,one,dk,13,4,105,3,0,0,0,0,3
7,18,2,2,I,one,lt,7,5,75,4,0,0,25,1,0
7,18,2,3,H,one,dk,7,8,100,1,0,0,0,0,1
7,18,2,4,I,one,dk,11,2,107,5,0,1,0,0,1
7,18,2,5,H,one,lt,6,3,57,0,0,0,3,0,0
7,19,3,1,H,one,dk,11,0,127,4,0,0,880,0,0
7,19,3,2,I,one,lt,3,0,48,0,0,0,35,0,0
7,19,3,3,H,one,dk,12,1,66,3,1,0,34,0,1
7,19,3,4,I,one,dk,4,0,8,0,0,0,0,0,1
7,19,3,5,H,one,lt,3,0,81,1,0,0,33,0,0
7,20,4,1,H,one,dk,11,0,84,2,0,1,0,0,0
7,20,4,2,I,one,lt,8,0,14,0,1,0,1,0,0
7,20,4,3,H,one,dk,1,0,28,0,1,0,0,0,1
7,20,4,4,I,one,dk,17,0,126,4,0,0,0,0,2
7,20,4,5,H,one,lt,7,0,59,1,0,0,0,0,1
7,21,5,1,H,one,dk,13,3,38,0,0,0,0,0,1
7,21,5,2,I,one,lt,9,2,135,4,1,1,63,0,0
7,21,5,3,H,one,dk,7,1,46,0,0,0,0,0,2
7,21,5,4,I,one,dk,22,0,69,7,0,1,3,0,1
7,21,5,5,H,one,lt,8,1,8,4,1,0,1,0,0
7,22,6,1,H,one,dk,5,5,20,1,1,0,0,0,0
7,22,6,2,I,one,lt,12,2,110,4,0,0,6,0,0
7,22,6,3,H,one,dk,16,3,147,5,0,0,1,0,1
7,22,6,4,I,one,dk,25,2,14,5,2,0,0,0,2
7,22,6,5,H,one,lt,2,0,35,3,1,0,0,0,0
7,23,7,1,H,one,dk,10,8,54,1,0,0,0,0,0
7,23,7,2,I,one,lt,12,4,157,4,0,0,0,0,3
7,23,7,3,H,one,dk,17,4,62,1,0,0,0,1,3
7,23,7,4,I,one,dk,11,3,88,5,0,1,0,0,3
7,23,7,5,H,one,lt,21,18,122,11,1,0,0,0,3
7,24,8,1,H,one,dk,20,0,120,1,0,0,1,0,0
7,24,8,2,I,one,lt,30,1,94,3,0,0,0,0,0
7,24,8,3,H,one,dk,16,1,38,2,1,0,3,0,1
7,24,8,4,I,one,dk,20,1,55,24,1,0,3,0,1
7,24,8,5,H,one,lt,28,0,117,3,1,0,9,1,2
11,1,1,1,H,cnt,lt,23,7,11,0,0,0,0,0,0
11,1,1,2,I,cnt,lt,0,1,4,0,0,0,0,0,0
11,1,1,3,H,cnt,lt,35,15,220,4,0,0,0,0,0
11,1,1,4,I,cnt,lt,55,5,43,3,1,0,0,0,0
11,1,1,5,H,cnt,lt,33,10,37,0,2,0,0,0,0
11,2,2,1,H,cnt,lt,71,17,110,0,0,0,0,0,0
11,2,2,2,I,cnt,lt,64,10,92,1,0,0,0,0,1
11,2,2,3,H,cnt,lt,25,12,125,0,1,0,0,0,0
11,2,2,4,I,cnt,lt,43,5,128,3,0,0,0,0,1
11,2,2,5,H,cnt,lt,50,19,330,0,0,0,0,0,0
11,3,3,1,H,cnt,lt,56,3,95,2,1,0,0,0,0
11,3,3,2,I,cnt,lt,35,15,73,5,0,0,0,0,0
11,3,3,3,H,cnt,lt,26,9,117,0,0,0,0,0,0
11,3,3,4,I,cnt,lt,79,6,20,2,5,0,0,0,0
11,3,3,5,H,cnt,lt,19,3,220,1,2,0,0,0,0
11,4,4,1,H,cnt,lt,33,5,116,0,2,0,0,0,0
11,4,4,2,I,cnt,lt,58,3,13,1,5,0,0,1,1
11,4,4,3,H,cnt,lt,44,2,141,0,2,0,0,0,0
11,4,4,4,I,cnt,lt,64,7,48,0,1,0,0,0,0
11,4,4,5,H,cnt,lt,40,11,47,1,0,0,0,0,0
11,5,5,1,H,cnt,lt,54,4,110,0,2,0,0,0,0
11,5,5,2,I,cnt,lt,63,4,106,2,2,0,0,0,0
